"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
0.523761613862314,0.598944996530271,0.188378664537232,0.0574625887449668,0.0118420830404525
0.392904797218765,0.403584037709728,-0.189342088357785,0.185770305788996,0.337881348325659
0.16896374659273,-0.120401237858064,0.662669120173858,0.108340773140138,0.0726724337024559
0.376840145423541,0.29739807190701,0.226867876337037,0.0595425678147885,0.00258504196502386
0.203224407457627,0.00544254869991187,0.516755834634563,0.110320576635132,0.0998183726352533
0.234266931184562,0.00961541914814496,0.518461046368685,0.206573939474085,0.491074987563104
0.323646117392438,0.165179534727581,0.555017793858773,0.0529883444767208,-0.126362601442033
0.610357771522847,0.902521321455605,-0.147377364079214,0.0891133135490459,0.183044071164272
0.246284253689049,0.0549081182654762,0.155206470453481,0.154544899007752,0.113112957457977
0.127898227374543,-0.117699875947296,-0.131739711773741,0.301166174588127,0.453813505279977
0.816313344337374,1.20789951909947,-0.219419672807948,0.0283112123613777,0.11727685739832
0.408751572517854,0.428100132049741,-0.000515217172276573,0.101752570076734,0.0847689044090361
0.617637665561367,0.67514146615262,0.510712062665723,-0.129194466004497,-0.238082178222169
